dog_SubStatusCode,Health,EnergyLevel,RespondsToCommandKennel,GoodWStrangers,StaysOnCommand,BehavesWellClass,NailCutting,Breed,Sex,GoodAppetite,FoodType,ExerciseType
0,5,3,3,4,2,1,2,Labrador Retriever,F,Yes,IAMS,"Back yard ball playing, walks every day, outings usually every day"
0,4,4,4,4,4,3,2,Labrador Retriever,F,Yes,iams,"walks, ball playing, wading pool"
0,4,4,4,4,4,3,2,Labrador Retriever,F,Yes,iams,"walks, ball playing, wading pool"
0,4,4,4,4,4,3,2,Labrador Retriever,F,Yes,iams,"walks, ball playing, wading pool"
1,4,4,4,5,4,5,3,Labrador Retriever,M,Yes,Orijen,"Play, running outdoors training"
1,4,4,4,5,4,5,3,Labrador Retriever,M,Yes,Orijen,"Play, running outdoors training"
1,4,4,4,5,4,5,3,Labrador Retriever,M,Yes,Orijen,"Play, running outdoors training"
1,4,4,4,5,4,5,3,Labrador Retriever,M,Yes,Orijen,"Play, running outdoors training"
1,4,4,4,5,4,5,3,Labrador Retriever,M,Yes,Orijen,"Play, running outdoors training"
1,4,4,4,5,4,5,3,Labrador Retriever,M,Yes,Orijen,"Play, running outdoors training"
1,4,4,4,5,4,5,3,Labrador Retriever,M,Yes,Orijen,"Play, running outdoors training"
1,5,4,4,4,4,4,1,Labrador Retriever,M,Yes,purina one  blend chicken and rice,short spurts of run in neighborhood; high-energy play with german step. friend
1,5,4,4,4,4,4,1,Labrador Retriever,M,Yes,purina one  blend chicken and rice,short spurts of run in neighborhood; high-energy play with german step. friend
1,5,4,4,4,4,4,1,Labrador Retriever,M,Yes,purina one  blend chicken and rice,short spurts of run in neighborhood; high-energy play with german step. friend
1,5,4,4,4,4,4,1,Labrador Retriever,M,Yes,purina one  blend chicken and rice,short spurts of run in neighborhood; high-energy play with german step. friend
1,5,4,4,4,4,4,1,Labrador Retriever,M,Yes,purina one  blend chicken and rice,short spurts of run in neighborhood; high-energy play with german step. friend
1,5,4,4,4,4,4,1,Labrador Retriever,M,Yes,purina one  blend chicken and rice,short spurts of run in neighborhood; high-energy play with german step. friend
1,5,4,4,4,4,4,1,Labrador Retriever,M,Yes,purina one  blend chicken and rice,short spurts of run in neighborhood; high-energy play with german step. friend
1,0,4,4,5,4,5,2,Labrador Retriever,M,Yes,Iams Lamb and Rice,"playing with Kenneth  (3K11), walking,"
1,0,4,4,5,4,5,2,Labrador Retriever,M,Yes,Iams Lamb and Rice,"playing with Kenneth  (3K11), walking,"
1,0,4,4,5,4,5,2,Labrador Retriever,M,Yes,Iams Lamb and Rice,"playing with Kenneth  (3K11), walking,"
1,0,4,4,5,4,5,2,Labrador Retriever,M,Yes,Iams Lamb and Rice,"playing with Kenneth  (3K11), walking,"
1,0,4,4,5,4,5,2,Labrador Retriever,M,Yes,Iams Lamb and Rice,"playing with Kenneth  (3K11), walking,"
1,0,4,4,5,4,5,2,Labrador Retriever,M,Yes,Iams Lamb and Rice,"playing with Kenneth  (3K11), walking,"
1,0,4,4,5,4,5,2,Labrador Retriever,M,Yes,Iams Lamb and Rice,"playing with Kenneth  (3K11), walking,"
1,5,5,4,4,4,4,2,Labrador Retriever,M,Yes,Iams Lamb and Rice,"play on long lead, fetch , plays in house  nicely"
1,5,5,4,4,4,4,2,Labrador Retriever,M,Yes,Iams Lamb and Rice,"play on long lead, fetch , plays in house  nicely"
1,5,5,4,4,4,4,2,Labrador Retriever,M,Yes,Iams Lamb and Rice,"play on long lead, fetch , plays in house  nicely"
1,5,5,4,4,4,4,2,Labrador Retriever,M,Yes,Iams Lamb and Rice,"play on long lead, fetch , plays in house  nicely"
1,5,5,4,4,4,4,2,Labrador Retriever,M,Yes,Iams Lamb and Rice,"play on long lead, fetch , plays in house  nicely"
1,5,5,4,4,4,4,2,Labrador Retriever,M,Yes,Iams Lamb and Rice,"play on long lead, fetch , plays in house  nicely"
1,5,5,4,4,4,4,2,Labrador Retriever,M,Yes,Iams Lamb and Rice,"play on long lead, fetch , plays in house  nicely"
1,5,4,4,4,4,1,2,Labrador Retriever,M,Yes,Iams Lamb and Rice,"playing ball, chasing toys, walking  , short hikes"
1,5,4,4,4,4,1,2,Labrador Retriever,M,Yes,Iams Lamb and Rice,"playing ball, chasing toys, walking  , short hikes"
1,5,4,4,4,4,1,2,Labrador Retriever,M,Yes,Iams Lamb and Rice,"playing ball, chasing toys, walking  , short hikes"
1,5,4,4,4,4,1,2,Labrador Retriever,M,Yes,Iams Lamb and Rice,"playing ball, chasing toys, walking  , short hikes"
1,5,4,4,4,4,1,2,Labrador Retriever,M,Yes,Iams Lamb and Rice,"playing ball, chasing toys, walking  , short hikes"
1,5,4,4,4,4,1,2,Labrador Retriever,M,Yes,Iams Lamb and Rice,"playing ball, chasing toys, walking  , short hikes"
1,5,4,4,4,4,1,2,Labrador Retriever,M,Yes,Iams Lamb and Rice,"playing ball, chasing toys, walking  , short hikes"
0,4,5,4,4,4,4,4,Labrador Retriever,M,Yes,Iams,walking and playing
0,4,5,4,4,4,4,4,Labrador Retriever,M,Yes,Iams,walking and playing
0,4,5,4,4,4,4,4,Labrador Retriever,M,Yes,Iams,walking and playing
0,5,4,3,4,4,4,4,Labrador Retriever,M,Yes,Iams,walking and playing
0,5,4,3,4,4,4,4,Labrador Retriever,M,Yes,Iams,walking and playing
0,5,4,3,4,4,4,4,Labrador Retriever,M,Yes,Iams,walking and playing
0,5,4,5,5,4,4,5,Labrador Retriever,M,Yes,Iambs,walking and playing
0,5,4,5,5,4,4,5,Labrador Retriever,M,Yes,Iambs,walking and playing
0,5,4,5,5,4,4,5,Labrador Retriever,M,Yes,Iambs,walking and playing
0,5,5,5,5,5,5,5,Labrador Retriever,M,Yes,iams lamb and rice,"walk, swm"
0,5,5,5,5,5,5,5,Labrador Retriever,M,Yes,iams lamb and rice,"walk, swm"
0,5,5,5,5,5,5,5,Labrador Retriever,M,Yes,iams lamb and rice,"walk, swm"
0,5,5,4,5,5,5,5,Labrador Retriever,M,Yes,Iams lamb and rice,walks
0,5,5,4,5,5,5,5,Labrador Retriever,M,Yes,Iams lamb and rice,walks
0,5,5,4,5,5,5,5,Labrador Retriever,M,Yes,Iams lamb and rice,walks
0,5,5,5,5,5,3,2,Labrador Retriever,M,Yes,Iams Mini chunks,"Fetch, short walks during the day, long walk in the evening"
0,5,5,5,5,5,3,2,Labrador Retriever,M,Yes,Iams Mini chunks,"Fetch, short walks during the day, long walk in the evening"
0,5,4,5,5,4,4,1,Labrador Retriever,F,Yes,Iams lamb rice,"walks, running/fetch"
0,5,4,5,5,4,4,1,Labrador Retriever,F,Yes,Iams lamb rice,"walks, running/fetch"
0,5,5,5,5,5,4,3,Labrador Retriever,F,Yes,Iams puppy,"walk,house play with & without older dog,outside play on lead"
0,5,5,5,5,5,4,3,Labrador Retriever,F,Yes,Iams puppy,"walk,house play with & without older dog,outside play on lead"
0,5,4,5,5,4,3,1,Labrador Retriever,F,Yes,Iams adult,"walks, play fetch,play inside"
0,5,4,5,5,4,3,1,Labrador Retriever,F,Yes,Iams adult,"walks, play fetch,play inside"
0,5,4,4,5,3,3,3,Labrador Retriever,M,Yes,Iams,Play in yard and in house
0,5,4,4,5,3,3,3,Labrador Retriever,M,Yes,Iams,Play in yard and in house
0,5,4,4,5,3,3,3,Labrador Retriever,M,Yes,Iams,Play in yard and in house
0,5,4,4,5,3,3,3,Labrador Retriever,M,Yes,Iams,Play in yard and in house
0,5,5,5,5,5,5,5,Labrador Retriever,M,Yes,Purina Pro Plan - Adult Large Breed,"running in yard with other dogs, walking, playing"
0,5,5,5,5,5,5,5,Labrador Retriever,M,Yes,Purina Pro Plan - Adult Large Breed,"running in yard with other dogs, walking, playing"
0,5,5,5,5,5,5,5,Labrador Retriever,M,Yes,Purina Pro Plan - Adult Large Breed,"running in yard with other dogs, walking, playing"
0,5,5,5,5,5,5,5,Labrador Retriever,M,Yes,Purina Pro Plan - Adult Large Breed,"running in yard with other dogs, walking, playing"
0,5,5,5,5,5,5,4,Labrador Retriever,M,Yes,Purina Pro Plan,"Running in the yard, playing ball, etc."
0,5,5,5,5,5,5,4,Labrador Retriever,M,Yes,Purina Pro Plan,"Running in the yard, playing ball, etc."
0,5,5,5,5,5,5,4,Labrador Retriever,M,Yes,Purina Pro Plan,"Running in the yard, playing ball, etc."
0,5,5,5,5,5,5,4,Labrador Retriever,M,Yes,Purina Pro Plan,"Running in the yard, playing ball, etc."
0,5,4,3,4,1,3,1,Labrador Retriever,M,Yes,Pinnacle,"Walk, fetch, house play"
0,5,4,3,4,1,3,1,Labrador Retriever,M,Yes,Pinnacle,"Walk, fetch, house play"
0,5,4,3,4,1,3,1,Labrador Retriever,M,Yes,Pinnacle,"Walk, fetch, house play"
0,5,5,4,5,3,3,4,Labrador Retriever,M,Yes,Taste of the Wild,Started a walk/jog routine
0,5,5,4,5,3,3,4,Labrador Retriever,M,Yes,Taste of the Wild,Started a walk/jog routine
0,5,5,4,5,3,3,4,Labrador Retriever,M,Yes,Taste of the Wild,Started a walk/jog routine
0,5,4,5,5,4,4,4,Labrador Retriever,M,Yes,Iams lamb and rice,daily walks and playing fetch
0,5,4,5,5,4,4,4,Labrador Retriever,M,Yes,Iams lamb and rice,daily walks and playing fetch
0,5,4,5,5,4,4,4,Labrador Retriever,M,Yes,Iams lamb and rice,daily walks and playing fetch
0,5,4,5,5,5,3,4,Labrador Retriever,M,Yes,Iams Smart Puppy (Large Breed),"Walking, Tug-o-War, Playing with family dog, and Fetch"
0,5,4,5,5,5,3,4,Labrador Retriever,M,Yes,Iams Smart Puppy (Large Breed),"Walking, Tug-o-War, Playing with family dog, and Fetch"
0,5,4,5,5,5,3,4,Labrador Retriever,M,Yes,Iams Smart Puppy (Large Breed),"Walking, Tug-o-War, Playing with family dog, and Fetch"
0,5,4,5,5,5,3,4,Labrador Retriever,M,Yes,Iams Smart Puppy (Large Breed),"Walking, Tug-o-War, Playing with family dog, and Fetch"
0,5,4,5,5,5,3,4,Labrador Retriever,M,Yes,Iams Smart Puppy (Large Breed),"Walking, Tug-o-War, Playing with family dog, and Fetch"
0,5,4,5,5,5,3,4,Labrador Retriever,M,Yes,Iams Smart Puppy (Large Breed),"Walking, Tug-o-War, Playing with family dog, and Fetch"
0,5,4,5,5,5,3,4,Labrador Retriever,M,Yes,Iams Smart Puppy (Large Breed),"Walking, Tug-o-War, Playing with family dog, and Fetch"
0,5,4,5,5,5,3,4,Labrador Retriever,M,Yes,Iams Smart Puppy (Large Breed),"Walking, Tug-o-War, Playing with family dog, and Fetch"
0,5,5,5,5,5,4,5,Labrador Retriever,M,Yes,Iams,walk daily
0,5,5,5,5,5,4,5,Labrador Retriever,M,Yes,Iams,walk daily
0,5,5,5,5,5,4,5,Labrador Retriever,M,Yes,Iams,walk daily
0,5,5,5,5,5,4,5,Labrador Retriever,M,Yes,Iams,walk daily
0,5,5,5,5,5,4,5,Labrador Retriever,M,Yes,Iams,walk daily
0,5,5,5,5,5,4,5,Labrador Retriever,M,Yes,Iams,walk daily
0,5,5,5,5,5,4,5,Labrador Retriever,M,Yes,Iams,walk daily
0,5,5,5,5,5,4,5,Labrador Retriever,M,Yes,Iams,walk daily
1,4,5,5,5,4,5,4,Labrador Retriever,M,Yes,kirkland lamb and rice,"daily walks, puppy playtime"
1,4,5,5,5,4,5,4,Labrador Retriever,M,Yes,kirkland lamb and rice,"daily walks, puppy playtime"
1,4,5,4,5,4,4,4,Labrador Retriever,M,Yes,ProPlan Large Breed,walks and playing outside
1,4,5,4,5,4,4,4,Labrador Retriever,M,Yes,ProPlan Large Breed,walks and playing outside
1,3,5,4,5,5,4,5,Labrador Retriever,M,Yes,Iams low residue,"walks: neighborhood, park play:fetch inside and out"
1,3,5,4,5,5,4,5,Labrador Retriever,M,Yes,Iams low residue,"walks: neighborhood, park play:fetch inside and out"
1,5,5,3,5,5,4,4,Labrador Retriever,M,Yes,Iams,Running / Walking
1,5,5,3,5,5,4,4,Labrador Retriever,M,Yes,Iams,Running / Walking
1,5,5,3,5,5,4,4,Labrador Retriever,M,Yes,Iams Lamb & Rice,Walking / Running
1,5,5,3,5,5,4,4,Labrador Retriever,M,Yes,Iams Lamb & Rice,Walking / Running
1,5,5,3,5,5,4,2,Labrador Retriever,M,Yes,Iams puppy chow,"Walk, run, swim"
1,5,5,3,5,5,4,2,Labrador Retriever,M,Yes,Iams puppy chow,"Walk, run, swim"
1,5,4,5,5,3,3,2,Labrador Retriever,F,Yes,Purina One Adult Chicken and Rice,"Walks, Runs in Yards or Tennis Courts and in House Chasing toys"
1,5,4,5,5,3,3,2,Labrador Retriever,F,Yes,Purina One Adult Chicken and Rice,"Walks, Runs in Yards or Tennis Courts and in House Chasing toys"
1,5,4,5,5,3,3,2,Labrador Retriever,F,Yes,Purina One Adult Chicken and Rice,"Walks, Runs in Yards or Tennis Courts and in House Chasing toys"
1,5,3,5,4,3,3,4,Labrador Retriever,F,Yes,Iams Puppy,"running, fetching ball, playdates couple X/wk"
1,5,3,5,4,3,3,4,Labrador Retriever,F,Yes,Iams Puppy,"running, fetching ball, playdates couple X/wk"
1,5,3,5,4,3,3,4,Labrador Retriever,F,Yes,Iams Puppy,"running, fetching ball, playdates couple X/wk"
1,3,3,5,4,4,4,3,Labrador Retriever,F,Yes,Purina One Healthy Weight,runs; loves ball chasing; walks; playing with other dogs
1,3,3,5,4,4,4,3,Labrador Retriever,F,Yes,Purina One Healthy Weight,runs; loves ball chasing; walks; playing with other dogs
1,3,3,5,4,4,4,3,Labrador Retriever,F,Yes,Purina One Healthy Weight,runs; loves ball chasing; walks; playing with other dogs
1,5,4,4,5,4,3,4,Labrador Retriever,M,Yes,Iams,free play on fenced deck with 2 other dogs
1,5,4,4,5,4,3,4,Labrador Retriever,M,Yes,Iams,free play on fenced deck with 2 other dogs
1,5,4,4,5,4,3,4,Labrador Retriever,M,Yes,Iams,free play on fenced deck with 2 other dogs
1,5,5,4,5,5,3,5,Labrador Retriever,M,Yes,Iams lamb and rice,"walks, fetch, ball playing"
1,5,5,4,5,5,3,5,Labrador Retriever,M,Yes,Iams lamb and rice,"walks, fetch, ball playing"
1,5,5,4,5,5,3,5,Labrador Retriever,M,Yes,Iams lamb and rice,"walks, fetch, ball playing"
0,3,5,4,5,4,3,4,Labrador Retriever,M,Yes,Taste of the Wild Puppy,"walks, frisbee, ball, other GEB puppy play time"
0,3,5,4,5,4,3,4,Labrador Retriever,M,Yes,Taste of the Wild Puppy,"walks, frisbee, ball, other GEB puppy play time"
0,3,5,4,5,4,3,4,Labrador Retriever,M,Yes,Taste of the Wild Puppy,"walks, frisbee, ball, other GEB puppy play time"
0,4,4,5,4,3,3,3,Labrador Retriever,M,Yes,Taste of the Wild,"walks, ball, toys, swim"
0,4,4,5,4,3,3,3,Labrador Retriever,M,Yes,Taste of the Wild,"walks, ball, toys, swim"
0,4,4,5,4,3,3,3,Labrador Retriever,M,Yes,Taste of the Wild,"walks, ball, toys, swim"
0,5,5,5,5,5,4,3,Labrador Retriever,F,Yes,prarie,walks and run through woods
0,5,5,5,5,5,4,3,Labrador Retriever,F,Yes,prarie,walks and run through woods
0,5,5,5,5,5,4,3,Labrador Retriever,F,Yes,prarie,walks and run through woods
0,5,4,3,5,5,5,4,Labrador Retriever,F,Yes,Iams puppy,"long walks, free runs in backyard"
0,5,4,3,5,5,5,4,Labrador Retriever,F,Yes,Iams puppy,"long walks, free runs in backyard"
0,5,4,3,5,5,5,4,Labrador Retriever,F,Yes,Iams puppy,"long walks, free runs in backyard"
1,5,5,5,5,4,4,3,Labrador Retriever,F,Yes,"Kirtland Premium Adult Food (high-end store brand from Costco, comparable to Eukanuba)","walks, games in the yard, tennis courts, swimming"
1,5,5,5,5,4,4,3,Labrador Retriever,F,Yes,"Kirtland Premium Adult Food (high-end store brand from Costco, comparable to Eukanuba)","walks, games in the yard, tennis courts, swimming"
1,5,5,5,5,4,4,3,Labrador Retriever,F,Yes,"Kirtland Premium Adult Food (high-end store brand from Costco, comparable to Eukanuba)","walks, games in the yard, tennis courts, swimming"
1,5,5,4,5,4,4,3,Labrador Retriever,F,Yes,IAMS Smart Puppy,"walks, games with balls, toys"
1,5,5,4,5,4,4,3,Labrador Retriever,F,Yes,IAMS Smart Puppy,"walks, games with balls, toys"
1,5,5,4,5,4,4,3,Labrador Retriever,F,Yes,IAMS Smart Puppy,"walks, games with balls, toys"
1,5,5,5,5,4,4,3,Labrador Retriever,F,Yes,"Kirtland Premium Adult Food (high-end store brand from Costco, comparable to Eukanuba)","walks, games in the yard, tennis courts, swimming"
1,5,5,5,5,4,4,3,Labrador Retriever,F,Yes,"Kirtland Premium Adult Food (high-end store brand from Costco, comparable to Eukanuba)","walks, games in the yard, tennis courts, swimming"
1,5,5,5,5,4,4,3,Labrador Retriever,F,Yes,"Kirtland Premium Adult Food (high-end store brand from Costco, comparable to Eukanuba)","walks, games in the yard, tennis courts, swimming"
1,5,5,5,5,5,4,4,Labrador Retriever,F,Yes,Kirtland Premium Adult Food,"walks, games in the yard & tennis courts, swimming"
1,5,5,5,5,5,4,4,Labrador Retriever,F,Yes,Kirtland Premium Adult Food,"walks, games in the yard & tennis courts, swimming"
1,5,5,5,5,5,4,4,Labrador Retriever,F,Yes,Kirtland Premium Adult Food,"walks, games in the yard & tennis courts, swimming"
1,5,5,5,5,5,5,4,Labrador Retriever,F,Yes,Beneful,"Walks, playing with our dogs, playing with balls or rope toys"
1,5,5,5,5,5,5,4,Labrador Retriever,F,Yes,Beneful,"Walks, playing with our dogs, playing with balls or rope toys"
1,5,5,5,5,5,4,0,Labrador Retriever,F,Yes,Beneful,Walks and plays with our other dogs
1,5,5,5,5,5,4,0,Labrador Retriever,F,Yes,Beneful,Walks and plays with our other dogs
1,5,5,2,5,5,4,4,Labrador Retriever,F,Yes,IAMS Puppy chow,Walks and play with us and the our dogs.
1,5,5,2,5,5,4,4,Labrador Retriever,F,Yes,IAMS Puppy chow,Walks and play with us and the our dogs.
1,5,5,5,5,4,4,4,Labrador Retriever,M,Yes,Iams/Smart Puppy,Walkingon short leash/chasing tennis ball on long  leash/walking on long leash through the field
1,5,5,5,5,4,4,4,Labrador Retriever,M,Yes,Iams/Smart Puppy,Walkingon short leash/chasing tennis ball on long  leash/walking on long leash through the field
1,5,5,5,5,5,3,4,Labrador Retriever,M,Yes,Iams,"walking, running in field, chasing ball"
1,5,5,5,5,5,3,4,Labrador Retriever,M,Yes,Iams,"walking, running in field, chasing ball"
1,5,5,5,5,5,4,5,Labrador Retriever,M,Yes,Iams proactive health large breed,walks on long lead/running in fenced in area /playing in the house
1,5,5,5,5,5,4,5,Labrador Retriever,M,Yes,Iams proactive health large breed,walks on long lead/running in fenced in area /playing in the house
0,5,5,5,5,4,3,3,Labrador Retriever,F,Yes,Iams,"walks, playing with Iola, long leash playing in yard"
0,5,5,5,5,4,3,3,Labrador Retriever,F,Yes,Iams,"walks, playing with Iola, long leash playing in yard"
0,5,5,5,5,5,4,2,Labrador Retriever,F,Yes,Iams lamb and rice,"walking, running (fenced in area), fetching, playing with other dogs"
0,5,5,5,5,5,4,2,Labrador Retriever,F,Yes,Iams lamb and rice,"walking, running (fenced in area), fetching, playing with other dogs"
0,4,5,5,5,4,0,1,Labrador Retriever,F,Yes,Iams lamb and rice,"walking, playing with other dogs, playing in kiddie pool, chasing ball in yard, playdates with other dogs"
0,4,5,5,5,4,0,1,Labrador Retriever,F,Yes,Iams lamb and rice,"walking, playing with other dogs, playing in kiddie pool, chasing ball in yard, playdates with other dogs"
0,5,5,3,5,4,3,2,Labrador Retriever,F,Yes,Iams adult,"playing fetch;   walks, hikes"
0,5,5,3,5,4,3,2,Labrador Retriever,F,Yes,Iams adult,"playing fetch;   walks, hikes"
0,4,4,4,5,5,3,3,Labrador Retriever,F,Yes,Iams,"chasing balls,  long walks, hikes"
0,4,4,4,5,5,3,3,Labrador Retriever,F,Yes,Iams,"chasing balls,  long walks, hikes"
1,5,5,5,5,5,5,2,Labrador Retriever,M,Yes,kirkland lamb and rice,"walk, ball play"
1,5,5,5,5,5,5,2,Labrador Retriever,M,Yes,kirkland lamb and rice,"walk, ball play"
1,3,5,5,5,5,4,5,Labrador Retriever,M,Yes,Innova puppy,"walking, playing with other dogs, training"
1,3,5,5,5,5,4,5,Labrador Retriever,M,Yes,Innova puppy,"walking, playing with other dogs, training"
1,5,4,5,5,4,4,3,Labrador Retriever,M,Yes,Kirkland lamb and rice,"Walk, ball chasing, swimming, running"
1,5,4,5,5,4,4,3,Labrador Retriever,M,Yes,Kirkland lamb and rice,"Walk, ball chasing, swimming, running"
1,3,5,5,5,5,4,5,Labrador Retriever,M,Yes,Innova puppy,"walking, playing with other dogs, training"
1,3,5,5,5,5,4,5,Labrador Retriever,M,Yes,Innova puppy,"walking, playing with other dogs, training"
1,5,5,5,5,5,5,2,Labrador Retriever,M,Yes,kirkland lamb and rice,"walk, ball play"
1,5,5,5,5,5,5,2,Labrador Retriever,M,Yes,kirkland lamb and rice,"walk, ball play"
1,5,5,4,5,5,4,5,Labrador Retriever,F,Yes,Iams Lamb and rice,"run, walk, play with other dogs"
1,5,5,4,5,5,4,5,Labrador Retriever,F,Yes,Iams Lamb and rice,"run, walk, play with other dogs"
1,5,5,4,5,5,4,5,Labrador Retriever,F,Yes,Iams Lamb and rice,"run, walk, play with other dogs"
1,5,5,4,5,5,4,5,Labrador Retriever,F,Yes,Iams Lamb and rice,"run, walk, play with other dogs"
1,5,5,4,5,5,4,5,Labrador Retriever,F,Yes,Iams Lamb and rice,"run, walk, play with other dogs"
1,5,4,3,5,3,4,5,Labrador Retriever,F,Yes,Iams adult,fetching ball
1,5,4,3,5,3,4,5,Labrador Retriever,F,Yes,Iams adult,fetching ball
1,5,5,4,5,3,3,5,Labrador Retriever,F,Yes,iams puppy,running back yard catch
1,5,5,4,5,3,3,5,Labrador Retriever,F,Yes,iams puppy,running back yard catch
0,5,4,3,5,1,4,4,Labrador Retriever,F,Yes,Iams Puppy Chow,"fetch, walks, running"
0,5,4,3,5,1,4,4,Labrador Retriever,F,Yes,Iams Puppy Chow,"fetch, walks, running"
0,5,5,2,4,3,4,3,Labrador Retriever,M,Yes,Iams Puppy,"Walks in neighborhood, fetch in the house, playing with kids"
0,5,5,2,4,3,4,3,Labrador Retriever,M,Yes,Iams Puppy,"Walks in neighborhood, fetch in the house, playing with kids"
0,5,5,2,4,3,4,3,Labrador Retriever,M,Yes,Iams Puppy,"Walks in neighborhood, fetch in the house, playing with kids"
0,5,5,2,4,3,4,3,Labrador Retriever,M,Yes,Iams Puppy,"Walks in neighborhood, fetch in the house, playing with kids"
0,5,4,5,5,3,5,3,Labrador Retriever,M,Yes,Iams,walks and play with other dogs
0,5,4,5,5,3,5,3,Labrador Retriever,M,Yes,Iams,walks and play with other dogs
0,5,4,5,5,3,5,3,Labrador Retriever,M,Yes,Iams,walks and play with other dogs
0,5,4,5,5,3,5,3,Labrador Retriever,M,Yes,Iams,walks and play with other dogs
0,5,5,3,2,4,1,0,Labrador Retriever,M,Yes,Iams lamb and rice  red bag,runs free in enclosed yard area 1 to 2 times per day
0,5,5,3,2,4,1,0,Labrador Retriever,M,Yes,Iams lamb and rice  red bag,runs free in enclosed yard area 1 to 2 times per day
0,5,5,3,2,4,1,0,Labrador Retriever,M,Yes,Iams lamb and rice  red bag,runs free in enclosed yard area 1 to 2 times per day
0,5,5,3,2,4,1,0,Labrador Retriever,M,Yes,Iams lamb and rice  red bag,runs free in enclosed yard area 1 to 2 times per day
1,4,4,5,5,5,4,3,Labrador Retriever,F,Yes,Iams,"fetch, walking,trail hiking"
1,4,4,5,5,5,4,3,Labrador Retriever,F,Yes,Iams,"fetch, walking,trail hiking"
1,4,4,5,5,5,4,3,Labrador Retriever,F,Yes,Iams,"fetch, walking,trail hiking"
1,4,4,5,5,5,4,3,Labrador Retriever,F,Yes,Iams,"fetch, walking,trail hiking"
1,5,3,3,3,4,4,4,Labrador Retriever,F,Yes,Taste of the wild,running and hiking
1,5,3,3,3,4,4,4,Labrador Retriever,F,Yes,Taste of the wild,running and hiking
1,5,3,3,3,4,4,4,Labrador Retriever,F,Yes,Taste of the wild,running and hiking
1,5,3,3,3,4,4,4,Labrador Retriever,F,Yes,Taste of the wild,running and hiking
1,5,5,3,5,4,4,4,Labrador Retriever,M,Yes,Iams,"Average two walks per day, play in yard"
