dog_SubStatusCode,Age,Health,StoolFirm,EnergyLevel,EliminationInCrate,QuietInCrate,RespondsToCommandKennel,BarksExcessively,RaidsGarbage,CounterSurfingJumpOnDoors,JumpOnPeople,GoodWStrangers,WalksWellOnLeash,TrafficFear,NoiseFear,SitsOnCommand,StaysOnCommand,BehavesWellClass,BehavesWellClass.1,EarCleaning,NailCutting,Breed,Color,Sex,RaiserState,GoodAppetite,FoodType,ExerciseType,DayInLife
1,7,5,5,5,5,5,5,5,3,5,3,5,4,4,4,5,3,3,3,4,3,Labrador Retriever,Yellow,F,VA,Yes,Iams proactive lamb meal and rice,walks and play time in the fenced yard,"This is a good question, I assumed the pup would pretty much be with me all the time, but now I know that they will not get jackets until better trained so how could I take them to places where dogs are not normally allowed?  I work from home, but go into businesses to sell during those times I will have to leave the pup home and crated but otherwise out and with me at every opportunity."
1,7,5,5,5,5,5,5,5,3,5,3,5,4,4,4,5,3,3,3,4,3,Labrador Retriever,Yellow,F,VA,Yes,Iams proactive lamb meal and rice,walks and play time in the fenced yard,"This is a good question, I assumed the pup would pretty much be with me all the time, but now I know that they will not get jackets until better trained so how could I take them to places where dogs are not normally allowed?  I work from home, but go into businesses to sell during those times I will have to leave the pup home and crated but otherwise out and with me at every opportunity."
1,7,5,5,5,5,5,5,5,3,5,3,5,4,4,4,5,3,3,3,4,3,Labrador Retriever,Yellow,F,VA,Yes,Iams proactive lamb meal and rice,walks and play time in the fenced yard,"This is a good question, I assumed the pup would pretty much be with me all the time, but now I know that they will not get jackets until better trained so how could I take them to places where dogs are not normally allowed?  I work from home, but go into businesses to sell during those times I will have to leave the pup home and crated but otherwise out and with me at every opportunity."
1,7,5,5,5,5,5,5,5,3,5,3,5,4,4,4,5,3,3,3,4,3,Labrador Retriever,Yellow,F,VA,Yes,Iams proactive lamb meal and rice,walks and play time in the fenced yard,"This is a good question, I assumed the pup would pretty much be with me all the time, but now I know that they will not get jackets until better trained so how could I take them to places where dogs are not normally allowed?  I work from home, but go into businesses to sell during those times I will have to leave the pup home and crated but otherwise out and with me at every opportunity."
1,7,4,5,5,5,4,5,5,4,5,5,5,4,5,5,5,4,3,3,5,3,Labrador Retriever,Yellow,F,MD,Yes,Nutro chicken and oatmeal,"walk, hike, tennis court and backyard free play","I homeschool my son who is 17 and helping me be a puppy raiser, and work part time,15-18 hrs a week. I am at home a lot and I take my son to his different classes, run  errans,take him to his sport practice.I have a flexible schedule at work, I don't work long hours. The puppy will be coming with us/me everywhere possible and appropriate for its age. We have a flexible schedule and that will help in creating a schedule for the puppy."
1,7,4,5,5,5,4,5,5,4,5,5,5,4,5,5,5,4,3,3,5,3,Labrador Retriever,Yellow,F,MD,Yes,Nutro chicken and oatmeal,"walk, hike, tennis court and backyard free play","I homeschool my son who is 17 and helping me be a puppy raiser, and work part time,15-18 hrs a week. I am at home a lot and I take my son to his different classes, run  errans,take him to his sport practice.I have a flexible schedule at work, I don't work long hours. The puppy will be coming with us/me everywhere possible and appropriate for its age. We have a flexible schedule and that will help in creating a schedule for the puppy."
1,7,4,5,5,5,4,5,5,4,5,5,5,4,5,5,5,4,3,3,5,3,Labrador Retriever,Yellow,F,MD,Yes,Nutro chicken and oatmeal,"walk, hike, tennis court and backyard free play","I homeschool my son who is 17 and helping me be a puppy raiser, and work part time,15-18 hrs a week. I am at home a lot and I take my son to his different classes, run  errans,take him to his sport practice.I have a flexible schedule at work, I don't work long hours. The puppy will be coming with us/me everywhere possible and appropriate for its age. We have a flexible schedule and that will help in creating a schedule for the puppy."
1,7,3,5,4,5,4,3,4,4,4,4,5,3,5,4,5,4,3,3,0,2,Labrador Retriever,Yellow,F,MD,Yes,Iams pupppy large breed,"walks, running around yard","I homeschool my son who is 17 and helping me be a puppy raiser, and work part time,15-18 hrs a week. I am at home a lot and I take my son to his different classes, run  errans,take him to his sport practice.I have a flexible schedule at work, I don't work long hours. The puppy will be coming with us/me everywhere possible and appropriate for its age. We have a flexible schedule and that will help in creating a schedule for the puppy."
1,7,3,5,4,5,4,3,4,4,4,4,5,3,5,4,5,4,3,3,0,2,Labrador Retriever,Yellow,F,MD,Yes,Iams pupppy large breed,"walks, running around yard","I homeschool my son who is 17 and helping me be a puppy raiser, and work part time,15-18 hrs a week. I am at home a lot and I take my son to his different classes, run  errans,take him to his sport practice.I have a flexible schedule at work, I don't work long hours. The puppy will be coming with us/me everywhere possible and appropriate for its age. We have a flexible schedule and that will help in creating a schedule for the puppy."
1,7,3,5,4,5,4,3,4,4,4,4,5,3,5,4,5,4,3,3,0,2,Labrador Retriever,Yellow,F,MD,Yes,Iams pupppy large breed,"walks, running around yard","I homeschool my son who is 17 and helping me be a puppy raiser, and work part time,15-18 hrs a week. I am at home a lot and I take my son to his different classes, run  errans,take him to his sport practice.I have a flexible schedule at work, I don't work long hours. The puppy will be coming with us/me everywhere possible and appropriate for its age. We have a flexible schedule and that will help in creating a schedule for the puppy."
1,7,4,5,5,5,4,5,5,5,4,5,5,4,5,5,5,4,4,4,5,5,Labrador Retriever,Yellow,F,MD,Yes,Chicken and Oatmeal Nutro,"hiking, swimming in creeks, lots of walk and running in backyard","I homeschool my son who is 17 and helping me be a puppy raiser, and work part time,15-18 hrs a week. I am at home a lot and I take my son to his different classes, run  errans,take him to his sport practice.I have a flexible schedule at work, I don't work long hours. The puppy will be coming with us/me everywhere possible and appropriate for its age. We have a flexible schedule and that will help in creating a schedule for the puppy."
1,7,4,5,5,5,4,5,5,5,4,5,5,4,5,5,5,4,4,4,5,5,Labrador Retriever,Yellow,F,MD,Yes,Chicken and Oatmeal Nutro,"hiking, swimming in creeks, lots of walk and running in backyard","I homeschool my son who is 17 and helping me be a puppy raiser, and work part time,15-18 hrs a week. I am at home a lot and I take my son to his different classes, run  errans,take him to his sport practice.I have a flexible schedule at work, I don't work long hours. The puppy will be coming with us/me everywhere possible and appropriate for its age. We have a flexible schedule and that will help in creating a schedule for the puppy."
1,7,4,5,5,5,4,5,5,5,4,5,5,4,5,5,5,4,4,4,5,5,Labrador Retriever,Yellow,F,MD,Yes,Chicken and Oatmeal Nutro,"hiking, swimming in creeks, lots of walk and running in backyard","I homeschool my son who is 17 and helping me be a puppy raiser, and work part time,15-18 hrs a week. I am at home a lot and I take my son to his different classes, run  errans,take him to his sport practice.I have a flexible schedule at work, I don't work long hours. The puppy will be coming with us/me everywhere possible and appropriate for its age. We have a flexible schedule and that will help in creating a schedule for the puppy."
1,7,5,5,5,5,5,5,5,2,5,2,5,4,5,5,5,5,4,4,5,5,Labrador Retriever,Black,M,MD,Yes,Iams,"walking, ball chasing",See homework assignment.
1,7,5,5,5,5,5,5,5,2,5,2,5,4,5,5,5,5,4,4,5,5,Labrador Retriever,Black,M,MD,Yes,Iams,"walking, ball chasing",See homework assignment.
1,7,5,5,5,5,5,5,5,2,5,2,5,4,5,5,5,5,4,4,5,5,Labrador Retriever,Black,M,MD,Yes,Iams,"walking, ball chasing",See homework assignment.
1,7,4,5,4,5,5,5,5,3,5,4,5,5,3,5,5,4,4,4,5,4,Labrador Retriever,Black,M,MD,Yes,IAMS Large Breed,avg. 4 miles loose leash walking per day,See homework assignment.
1,7,4,5,4,5,5,5,5,3,5,4,5,5,3,5,5,4,4,4,5,4,Labrador Retriever,Black,M,MD,Yes,IAMS Large Breed,avg. 4 miles loose leash walking per day,See homework assignment.
1,7,4,5,4,5,5,5,5,3,5,4,5,5,3,5,5,4,4,4,5,4,Labrador Retriever,Black,M,MD,Yes,IAMS Large Breed,avg. 4 miles loose leash walking per day,See homework assignment.
1,7,5,5,4,5,5,3,3,3,4,4,5,3,3,4,4,4,3,3,3,3,Labrador Retriever,Black,M,MD,Yes,IAMS,"Neighborhood walks, supervised backyard",See homework assignment.
1,7,5,5,4,5,5,3,3,3,4,4,5,3,3,4,4,4,3,3,3,3,Labrador Retriever,Black,M,MD,Yes,IAMS,"Neighborhood walks, supervised backyard",See homework assignment.
1,7,5,5,4,5,5,3,3,3,4,4,5,3,3,4,4,4,3,3,3,3,Labrador Retriever,Black,M,MD,Yes,IAMS,"Neighborhood walks, supervised backyard",See homework assignment.
1,7,4,5,5,5,4,5,5,5,5,4,5,4,5,5,5,5,5,5,5,3,Labrador Retriever,Black,F,MD,Yes,Iams adult,"walking, chasing in backyard, playing in house",NA
1,7,4,5,5,5,4,5,5,5,5,4,5,4,5,5,5,5,5,5,5,3,Labrador Retriever,Black,F,MD,Yes,Iams adult,"walking, chasing in backyard, playing in house",NA
1,7,4,5,5,5,4,5,5,5,5,4,5,4,5,5,5,5,5,5,5,3,Labrador Retriever,Black,F,MD,Yes,Iams adult,"walking, chasing in backyard, playing in house",NA
1,7,4,5,5,5,4,5,5,5,5,4,5,4,5,5,5,5,5,5,5,3,Labrador Retriever,Black,F,MD,Yes,Iams adult,"walking, chasing in backyard, playing in house",NA
1,7,5,5,4,5,4,4,4,4,5,4,5,4,5,5,4,4,4,4,4,3,Labrador Retriever,Black,F,MD,Yes,Iams Puppy Chow,"Walks, playing in the house, playing in the yard, training excursions",NA
1,7,5,5,4,5,4,4,4,4,5,4,5,4,5,5,4,4,4,4,4,3,Labrador Retriever,Black,F,MD,Yes,Iams Puppy Chow,"Walks, playing in the house, playing in the yard, training excursions",NA
1,7,5,5,4,5,4,4,4,4,5,4,5,4,5,5,4,4,4,4,4,3,Labrador Retriever,Black,F,MD,Yes,Iams Puppy Chow,"Walks, playing in the house, playing in the yard, training excursions",NA
1,7,5,5,4,5,4,4,4,4,5,4,5,4,5,5,4,4,4,4,4,3,Labrador Retriever,Black,F,MD,Yes,Iams Puppy Chow,"Walks, playing in the house, playing in the yard, training excursions",NA
1,7,5,5,5,5,5,5,5,5,5,3,5,4,5,5,5,5,5,5,5,4,Labrador Retriever,Black,F,MD,Yes,Iams adult,"walking, playing in house and yard",NA
1,7,5,5,5,5,5,5,5,5,5,3,5,4,5,5,5,5,5,5,5,4,Labrador Retriever,Black,F,MD,Yes,Iams adult,"walking, playing in house and yard",NA
1,7,5,5,5,5,5,5,5,5,5,3,5,4,5,5,5,5,5,5,5,4,Labrador Retriever,Black,F,MD,Yes,Iams adult,"walking, playing in house and yard",NA
1,7,5,5,5,5,5,5,5,5,5,3,5,4,5,5,5,5,5,5,5,4,Labrador Retriever,Black,F,MD,Yes,Iams adult,"walking, playing in house and yard",NA
0,7,5,5,5,5,4,3,4,5,2,2,5,3,4,5,4,4,3,3,5,5,Labrador Retriever,Yellow,F,MD,Yes,Iams,"Soccer, Fetch, Come from Distances, Etc.","Up at 5:30 (Dog get busy, breakfast, walk, with family until 8:00)  8:00 Crate - leave for school/work  11:45 - home for lunch, get busy  12:15 - crate  3:15 - home, get busy, play time, practice time  6:00 - dinner, get busy, walk  8:30 - get busy, walk  NOTE:  This is a busy day (when both adults are working.  Mom works 20 hours a week and is home more often than not.  Those days have more opportunity for get busy/walk/play,etc.  Dad works 10 minutes from home)."
0,7,5,5,5,5,4,3,4,5,2,2,5,3,4,5,4,4,3,3,5,5,Labrador Retriever,Yellow,F,MD,Yes,Iams,"Soccer, Fetch, Come from Distances, Etc.","Up at 5:30 (Dog get busy, breakfast, walk, with family until 8:00)  8:00 Crate - leave for school/work  11:45 - home for lunch, get busy  12:15 - crate  3:15 - home, get busy, play time, practice time  6:00 - dinner, get busy, walk  8:30 - get busy, walk  NOTE:  This is a busy day (when both adults are working.  Mom works 20 hours a week and is home more often than not.  Those days have more opportunity for get busy/walk/play,etc.  Dad works 10 minutes from home)."
